#REF!				
comment	document	#REF!	https://docs.google.com/document/d/1lh9L2MjKC9XqBNJNH2Cn2DgQi3G0XrsD87X0vs11fx8/edit?disco=AAABSQDpBbA	document comment
comment	document	#REF!	https://docs.google.com/document/d/1d5B_KB0LWQ_jN6nELG1WpXPhyshTTYpvtprkE2xUYIc/edit?disco=AAABRzeGgJw	document comment
comment	document	#REF!	https://docs.google.com/document/d/1o5OIqWoz7zA5418E4sZ7omp_nP3RfAkP130taaX-14s/edit?disco=AAABSQvrg5M	document comment
comment	document	#REF!	https://docs.google.com/document/d/1QITs9QLTjKhyryNuyPzvixLy-1cg7NP67Z6Ja2U03fo/edit?disco=AAABSQjErAQ	document comment
comment	document	#REF!	https://docs.google.com/document/d/1CCwI2tQmO_LR_TxMgwxXOfqlH4uzpcHDKSjHv6V80ZM/edit?disco=AAABSQcJy6I	document comment
comment	document	#REF!	https://docs.google.com/document/d/1Sd2dqVlUMAy04lDPK9_QctBzJff4H8p8yCtJGIhcvFo/edit?disco=AAABSPRIV6s	document comment
comment	document	#REF!	https://docs.google.com/document/d/1rNg88WdDwUK_GGNJRHlDuOKOUvYB6LKmt4QZJl31Xis/edit?disco=AAABSP1ab8s	document comment
comment	document	#REF!	https://docs.google.com/document/d/1tuANEY80zOkAW5OynkY95dHJgHd_HQCjYz2X7x5QERw/edit?disco=AAABObHjS-o	document comment
comment	document	#REF!	https://docs.google.com/document/d/1y1rHGqQ4Tqo3nSWxjYW5C9O9TIdexl6WxdW0BOK1Rhc/edit?disco=AAABSQfLiSY	document comment
comment	document	#REF!	https://docs.google.com/document/d/1OuNQ3Qugs-h3gUsTvmFiG3cVluO6Ir3MXXzitL5wCcw/edit?disco=AAABR0F14nw	document comment
comment	document	#REF!	https://docs.google.com/document/d/1TL-nLbZo8MJ1dpKorTbIVmhT331ptShbEKU6Wge5JtY/edit?disco=AAABRzCeqQc	document comment
comment	document	#REF!	https://docs.google.com/document/d/1YqKgXHhKjRTA2owkbYZqKvtrAfyVNrOWHhtADWaEFD8/edit?disco=AAABSP1cc8M	document comment
comment	document	#REF!	https://docs.google.com/document/d/10UpRB5diqAFLnqnOGf3-xFKwgxpP73_xlrZTh2WuD0I/edit?disco=AAABSQZpur0	document comment
comment	document	#REF!	https://docs.google.com/document/d/1qaTSNRpvlltbvLX9spB6-AEYH7xMiwGiwusni2dRPqk/edit?disco=AAABSPoo-RM	document comment
comment	document	#REF!	https://docs.google.com/document/d/1uBYGhaAV9ZCk0SBYWnnUvzYF3kOVclHltGnO2jVVCCM/edit?disco=AAABSPC3Hu8	document comment
comment	document	#REF!	https://docs.google.com/document/d/1gibQGGDkiuIdnIx6nZguC_hrPRY0glpqchoqWTSWFgw/edit?disco=AAABSQKdj8U	document comment
comment	document	#REF!	https://docs.google.com/document/d/1FWqvl3rbjcWs_Tit8rfBP0REhDQ1is5JN7R-5-FHkK4/edit?disco=AAABSP2_e0M	document comment
comment	document	#REF!	https://docs.google.com/document/d/1shO-Vgs9dLehn27i_FV5sJLwQaPSjbve2uNcfkarih0/edit?disco=AAABSQFvuG8	document comment
comment	document	#REF!	https://docs.google.com/document/d/1Ru6zcoiY4YMHqcT_d2eCnzb_HJOoggOA-z8dM4fx-wI/edit?disco=AAABSPyWrk0	document comment
comment	document	#REF!	https://docs.google.com/document/d/1djMFRdVcC0pjTHHIUT4AnxMQbcbw23FAZk4E0XaFqRk/edit?disco=AAABSP6oY-g	document comment
comment	document	#REF!	https://docs.google.com/document/d/17H7yMxQujTcIIcwPVwAU3h0A_DlYLUb0sNlHcxMBm38/edit?disco=AAABSQED9r4	document comment
comment	presentation	#REF!	https://docs.google.com/presentation/d/1Cgn7guSPs3KcnWN6v6knP5RuaJHuhlgkpA36ln2o2FQ/edit?disco=AAABR2JqdwA	presentation comment
